medida500_L,medida500_M,n_students,p01,p02_01,p02_02,p03,p04,p05_01,p05_02,p05_03,p05_04,p05_05,p05_06,p05_07,p05_08,p05_09,p06,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p09_01,p09_02,p09_03,p09_04,p09_05,p09_06,p09_07,p09_08,p09_09,p09_10,p09_11,p09_12,p09_13,p09_14,p09_15,p10_01,p10_02,p10_03,p10_04,p10_05,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p11_12,p11_13,p11_14,p12_01,p12_02,p12_03,p12_04,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p15_11,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p16_07,p16_08,p16_09,p16_10,p16_11,p16_12,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p17_07,p17_08,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11
559.5209333333333,556.4271333333334,16,1,6,6,1,5,3,2,3,2,3,NA,3,3,3,10,1,1,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,3,2,4,1,1,4,4,1,4,1,4,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,5,4,4,4,4,5,3,4,5,5,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
486.31409523809526,492.14295,21,2,4,2,2,2,2,1,2,NA,NA,NA,1,NA,NA,7,3,2,4,2,1,1,3,4,4,3,3,4,3,3,4,3,4,3,3,3,3,2,3,4,3,3,3,3,3,4,3,3,4,2,NA,2,3,2,3,2,4,3,2,3,3,2,4,4,3,4,3,3,3,3,3,3,2,1,2,2,1,1,2,3,1,2,1,1,1,3,3,2,2,2,3,2,2,3,4,4,5,3,4,4,3,3,4,3,4,4,2,2,2,3,3,4,2,3,NA,1,2,2,2,1,1,1,2,2,2,1
521.30465,520.08255,20,2,6,6,NA,4,1,4,4,1,4,4,4,4,4,9,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,3,1,3,3,3,2,3,3,4,1,1,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,1,NA,2,1,1,1,2,1,1,1,1
531.1207777777778,496.10411111111114,9,2,4,3,1,5,1,2,1,2,4,4,2,2,4,6,3,2,2,2,2,2,2,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,3,3,1,4,4,3,3,3,4,4,3,4,3,2,1,1,2,1,1,3,1,1,2,1,1,1,4,2,2,3,1,2,2,4,3,4,4,4,3,4,3,4,2,3,4,4,5,3,3,3,3,3,2,3,3,2,1,2,2,1,1,1,1,1,1,1,1
535.0728695652174,518.3701538461538,26,1,6,4,3,5,4,NA,1,NA,NA,NA,1,NA,2,7,1,1,NA,1,1,1,4,NA,NA,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,1,4,1,2,2,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,4,1,1,2,1,1,3,1,3,1,2,1,3,3,4,3,3,3,4,4,5,4,4,1,4,4,1,5,4,2,2,2,2,2,3,NA,3,1,1,2,1,1,1,1,1,NA,1,1
498.12919999999997,480.9585,6,1,6,6,4,3,1,4,4,4,4,4,1,4,2,8,2,1,1,3,2,2,3,4,4,4,4,4,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,4,3,2,2,2,3,2,1,2,3,2,2,3,3,1,4,3,4,3,1,3,3,2,2,3,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,3,3,3,3,3,1,4,3,4,4,4,1,4,5,1,4,4,4,1,3,3,2,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1
532.7977777777778,480.1151111111111,9,1,6,5,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,2,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,NA,3,3,3,2,NA,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,3,3,2,2,2,3,2,2,2,3,3,3,2,3,1,1,3,1,1,3,1,1,3,1,1,3,3,2,2,2,2,2,2,2,1,4,3,1,1,4,3,3,1,3,3,3,1,3,3,3,3,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1
521.79155,510.19594736842106,21,2,6,5,2,1,1,1,1,4,4,4,4,4,4,7,3,3,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,3,3,2,3,2,3,2,2,2,3,3,3,2,3,3,4,4,3,2,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,2,1,1,1
501.74013333333335,474.16360000000003,15,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,2,1,2,1,4,2,1,3,4,1,4,1,4,4,4,4,4,3,3,3,2,1,1,2,2,1,2,1,1,1,1,1,2,4,3,1,3,1,1,3,3,1,4,1,4,4,4,4,5,1,5,5,5,1,1,3,4,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1
511.36325,501.9115,4,2,2,1,5,6,4,4,4,4,4,4,4,4,4,9,3,2,2,2,2,1,1,4,4,4,4,3,4,4,4,4,4,4,NA,3,3,2,3,4,3,3,3,3,4,4,2,3,4,3,3,2,3,1,3,3,4,4,2,4,4,3,4,2,2,3,2,4,3,1,1,3,2,1,1,1,1,1,3,1,1,1,1,1,3,2,2,2,3,3,4,4,4,3,4,4,4,5,4,5,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548.102,516.6746190476191,22,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,2,2,2,2,3,2,3,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,3,3,4,3,3,4,4,3,4,3,2,2,1,4,1,3,1,4,2,2,3,3,2,3,2,4,3,2,3,3,4,4,3,2,1,1,2,1,2,2,2,1,3,1,1,2,1,3,3,1,1,3,3,2,2,2,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,2,1,1
564.8715483870968,558.827064516129,32,1,5,3,2,2,2,4,2,4,4,4,4,1,2,7,3,2,2,2,1,1,3,4,4,4,4,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,1,1,2,1,3,2,1,2,1,1,3,1,1,1,1,3,3,3,2,2,4,4,4,4,3,4,4,3,4,4,4,4,4,3,3,2,3,2,3,3,3,1,1,1,1,2,1,1,1,2,1,1
545.3322666666667,546.5252903225806,32,1,6,6,1,2,2,NA,2,NA,NA,NA,NA,NA,1,10,3,1,1,1,1,2,3,4,4,3,4,3,4,2,2,2,2,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,2,1,2,3,2,1,1,3,1,1,3,4,1,3,1,4,3,1,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,2,1,1,3,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
552.984,522.5776,16,2,2,2,1,5,2,2,3,2,4,3,3,2,2,10,4,1,1,2,2,2,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,3,2,1,2,3,2,2,1,4,2,2,3,3,1,4,2,3,3,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,4,5,1,4,5,4,4,2,4,5,4,2,4,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,2,1
538.7131111111111,539.5320555555555,36,1,6,6,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,7,3,1,1,1,2,2,3,4,4,4,4,4,4,3,3,3,2,4,4,3,3,3,4,4,4,3,3,3,4,4,3,NA,3,1,1,1,3,1,2,1,4,1,1,4,4,1,4,3,4,4,2,4,3,4,3,4,1,1,1,1,1,1,2,1,1,2,1,1,NA,4,1,3,3,1,2,3,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1
502.16190322580644,517.0524736842106,38,2,2,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,2,2,3,3,3,3,2,2,2,2,1,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,3,3,3,4,1,1,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
496.92185185185184,483.81314285714285,28,2,6,6,2,2,NA,NA,NA,NA,NA,NA,2,NA,2,8,3,2,2,2,NA,2,3,4,3,4,3,3,4,4,3,3,4,3,3,3,4,3,4,2,3,4,3,4,4,4,3,4,3,3,3,2,3,2,3,2,3,2,2,3,3,1,3,2,3,3,3,3,3,4,NA,3,2,1,2,3,1,2,1,1,1,3,1,1,3,3,3,2,3,3,3,3,4,4,4,1,1,1,1,1,4,1,3,4,3,1,1,2,2,2,2,2,2,2,3,1,1,2,1,1,1,1,2,2,1,1
549.729,517.2017931034483,29,2,4,1,2,5,NA,NA,2,NA,NA,NA,NA,NA,NA,10,3,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,2,1,3,1,2,2,4,1,1,4,4,1,4,1,4,4,1,3,4,4,4,4,2,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
532.9353333333333,519.7823461538461,27,2,6,6,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,9,3,2,1,1,2,2,2,4,4,4,4,3,4,4,4,1,3,4,2,2,3,2,2,3,4,4,4,3,3,2,2,4,3,2,3,2,3,2,3,1,4,2,2,4,3,2,3,3,3,2,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,2,4,1,4,4,4,4,4,4,4,4,4,4,5,5,5,4,3,4,3,4,4,4,4,1,2,2,1,1,1,1,2,1,1,1
533.9907619047619,503.3431428571429,22,1,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,2,2,2,3,3,2,4,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,3,3,3,4,4,3,3,3,2,2,1,4,2,2,2,2,1,1,3,3,1,4,1,4,4,1,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,1,1,1,1,4,1,4,1,4,4,4,4,1,3,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
477.35749999999996,415.68100000000004,2,2,2,1,1,2,4,4,4,4,4,4,2,2,3,10,1,1,1,2,2,1,3,3,3,4,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,2,1,1,1,1,1,2,1,3,1,1,3,2,1,4,1,NA,3,2,3,3,3,3,3,3,1,1,1,1,1,3,1,1,2,1,1,3,3,3,3,2,1,2,2,2,2,4,4,4,1,4,4,4,1,5,5,1,1,4,4,3,4,4,4,4,4,4,1,2,2,1,1,1,1,2,1,1,1
545.00928125,542.0833125,32,2,4,1,4,3,NA,NA,NA,NA,NA,NA,2,NA,NA,10,3,2,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,2,1,1,2,1,1,3,1,2,2,3,3,3,2,4,3,4,4,1,1,2,1,5,1,4,4,5,1,1,4,3,3,3,3,4,4,3,2,1,1,1,2,1,1,2,1,1,1
542.414303030303,526.78121875,33,1,6,6,3,2,4,4,1,4,4,4,1,1,3,10,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,1,4,1,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3,3,1,1,1,1,1,1,2,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,2,1,2,1,1,1,1,1,1
540.9442666666666,542.0131290322581,31,1,6,6,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,10,4,1,1,2,1,2,3,4,4,4,3,3,4,4,3,1,3,3,3,3,4,3,4,3,3,4,3,3,4,3,3,4,3,2,1,1,3,2,2,1,2,1,2,4,4,2,4,2,4,4,2,4,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4,3,3,3,2,1,1,1,2,1,1,2,1,1,1
550.3288333333334,529.70228,25,2,3,1,2,5,2,NA,2,NA,NA,NA,NA,NA,NA,8,4,1,1,1,2,3,3,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,4,1,1,1,4,2,1,4,4,2,4,2,4,4,2,4,4,4,4,4,2,1,1,1,1,1,3,1,1,1,1,1,3,3,3,3,2,3,3,3,2,2,4,5,4,5,4,5,5,5,5,4,5,5,4,3,3,4,4,4,4,4,2,1,2,2,1,1,1,1,1,1,1,1
594.1271923076923,597.0794230769231,26,1,6,6,2,5,1,4,1,4,4,4,4,4,4,8,4,2,2,2,1,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,3,2,2,4,4,4,4,4,4,4,3,4,4,3,2,1,4,1,3,2,4,3,2,4,4,2,4,3,4,4,3,4,2,2,2,3,2,1,1,2,2,1,2,1,1,1,1,1,3,1,1,1,3,1,2,2,3,1,3,5,4,4,5,5,5,4,5,5,5,5,5,3,3,3,3,3,3,3,4,1,2,1,1,1,1,1,1,1,1,1
539.6532608695652,542.11244,26,2,6,6,2,2,2,1,1,4,4,4,4,4,4,7,3,2,2,2,3,2,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3,2,3,3,NA,3,2,3,3,3,2,3,3,3,2,2,3,1,2,2,3,2,2,3,3,2,3,3,3,3,2,4,3,3,3,3,3,2,2,2,2,1,3,2,1,2,1,1,3,3,2,2,2,1,2,3,4,3,4,4,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,1,2,1,2,1
596.0764545454546,533.1311000000001,11,2,3,3,2,1,4,4,4,4,1,4,4,4,2,8,4,1,1,3,2,2,3,4,4,4,4,3,4,3,3,3,4,4,3,3,4,3,4,4,3,3,3,3,4,3,3,4,3,4,2,1,3,1,2,2,3,3,2,4,3,2,3,3,3,3,3,4,3,3,3,3,2,1,1,2,1,1,3,1,1,2,1,1,3,1,1,2,2,3,3,1,2,4,1,4,5,4,3,5,4,3,4,4,5,5,5,3,4,3,2,2,3,3,4,1,2,2,1,1,1,1,2,1,2,1
596.5457894736842,506.1692,21,1,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,9,4,1,2,1,1,1,3,4,4,4,4,4,4,4,4,3,2,4,2,2,2,2,3,3,3,4,4,3,4,3,3,4,3,3,2,1,3,1,3,3,3,2,2,3,3,2,4,2,3,3,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,NA,NA,NA,4,4,4,5,4,4,4,4,5,3,4,4,5,4,3,3,3,4,3,3,3,3,3,2,2,1,1,NA,1,1,1,1,1,1
538.2629696969697,516.9741515151516,35,1,6,2,1,5,NA,3,NA,NA,NA,NA,NA,NA,NA,10,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,4,1,1,1,4,1,1,4,4,1,4,1,4,4,1,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
536.842,526.6751612903225,32,1,1,1,1,2,2,1,2,2,1,2,4,4,4,5,4,3,3,2,3,4,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3,4,4,3,2,4,4,4,4,3,3,3,3,3,4,3,4,3,4,4,3,4,3,4,4,3,3,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,3,4,4,1,1,1,4,4,3,1,4,4,1,2,4,3,3,3,3,3,3,4,1,1,2,2,1,1,1,1,1,1,1
561.2754848484849,532.6598787878788,34,1,6,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,1,1,1,2,1,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,2,4,4,2,2,2,4,1,2,2,4,2,2,3,4,2,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,2,2,3,3,3,4,4,4,4,4,1,4,4,4,3,3,4,4,4,3,3,3,3,3,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1
566.8783333333333,532.0843636363636,33,1,4,3,2,4,2,4,1,4,4,4,4,1,NA,NA,3,1,2,2,2,2,2,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,4,3,4,3,3,2,1,3,1,3,3,3,2,2,3,3,2,3,2,3,3,2,3,3,4,3,3,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,3,1,2,2,2,3,4,3,3,3,4,3,3,3,3,4,4,4,3,2,3,3,2,3,3,2,2,2,1,2,1,2,1,1,2,1,2,1
532.6250263157895,503.25407894736844,38,1,6,6,4,1,4,4,4,4,4,4,4,4,4,9,4,1,1,2,1,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,3,3,4,4,4,4,3,3,4,4,4,4,3,2,1,1,3,1,3,2,4,2,3,4,4,2,4,2,4,4,3,4,3,3,3,3,1,1,1,2,1,1,2,1,1,1,1,1,3,3,3,2,3,1,1,2,2,2,1,4,4,4,5,5,5,4,5,5,5,5,5,3,3,3,4,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1
549.8791071428572,502.46132142857147,30,2,6,5,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,8,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,1,4,1,3,1,1,1,1,4,4,1,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,3,NA,NA,3,1,3,3,4,4,4,4,3,3,3,2,3,4,2,5,NA,5,5,5,5,5,5,5,4,4,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
605.9105666666667,643.4710344827586,30,1,6,6,2,5,2,4,2,4,4,4,2,4,2,9,2,1,1,1,1,2,3,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,2,1,1,3,1,3,1,1,2,1,4,4,1,4,2,4,4,2,4,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,4,5,1,4,5,5,4,5,3,4,4,4,4,4,4,3,1,2,2,1,1,1,1,1,1,1,1
556.4639722222222,552.0886666666667,36,1,5,2,1,5,NA,NA,3,NA,NA,NA,NA,3,NA,NA,3,1,1,2,2,2,3,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,2,2,3,1,2,2,3,1,1,3,3,2,3,2,3,3,2,3,NA,NA,3,3,2,1,1,2,1,1,4,2,1,2,1,1,3,1,3,3,3,1,3,2,3,3,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,2,1,1,2,2,1,1
541.7696896551724,500.7301034482759,30,1,6,3,1,1,2,4,4,4,4,4,4,4,4,8,2,2,2,2,2,2,3,3,NA,3,3,3,3,3,3,NA,NA,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,1,4,1,1,4,2,1,4,1,4,4,1,4,4,4,4,3,2,1,2,1,1,1,2,1,1,2,1,1,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
538.3178,529.6036764705882,35,1,4,2,3,2,4,4,1,4,4,4,2,2,4,7,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,1,2,1,1,3,3,3,2,3,1,2,3,2,2,3,3,3,3,4,4,4,3,4,4,4,4,4,2,3,3,3,2,3,3,2,2,1,1,1,1,2,1,2,1,1,1
557.7320952380952,540.6951052631579,21,2,2,1,2,2,NA,NA,NA,2,NA,NA,2,NA,NA,6,4,1,1,2,2,2,3,4,4,4,3,3,4,3,3,3,4,3,3,3,3,3,3,4,4,4,3,4,3,3,3,4,3,2,2,1,3,1,2,2,3,2,2,3,2,2,4,2,4,3,2,3,4,3,3,3,3,1,1,2,1,1,4,2,NA,NA,NA,NA,1,1,2,2,3,2,3,2,2,3,1,4,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,2,1,2,1,1,2,1,1,1,1,1,1
574.8151666666666,557.298,6,1,5,4,1,2,NA,NA,NA,2,NA,NA,NA,NA,2,8,1,2,1,1,1,1,3,4,4,4,3,3,4,4,3,3,2,3,3,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,2,1,4,2,2,1,4,2,2,3,4,1,3,2,4,4,2,4,4,4,4,4,2,1,1,1,1,1,2,1,1,1,1,1,4,4,1,1,1,1,2,1,2,2,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,4,3,1,2,2,1,2,1,1,1,1,1,1
534.8907916666667,515.2889583333333,24,1,6,4,4,1,NA,NA,NA,NA,NA,NA,2,NA,3,8,4,1,1,1,1,1,1,4,4,4,4,4,4,1,4,4,4,4,4,1,1,1,1,4,4,4,NA,4,4,4,4,1,4,4,NA,3,1,1,1,1,4,1,4,4,4,1,4,4,4,3,3,3,1,2,1,4,2,1,1,2,1,1,2,1,1,1,1,1,3,1,3,2,2,3,3,3,4,1,NA,3,1,1,1,1,3,1,1,3,5,3,3,4,4,4,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1
535.7664814814815,519.0412592592593,27,1,4,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,7,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,3,1,1,3,3,2,2,2,3,3,2,3,3,3,3,3,2,1,1,1,1,1,2,1,1,2,1,2,3,3,1,2,3,1,3,2,4,4,4,3,4,1,3,4,4,1,4,4,4,4,3,3,2,2,3,3,3,3,2,1,2,2,1,2,1,1,1,2,2,1
523.0555789473684,489.05375,20,1,5,3,1,1,1,1,2,NA,4,4,1,4,4,7,3,1,1,1,1,1,1,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,4,4,1,4,2,3,4,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,1,1,NA,4,4,3,4,4,4,1,1,3,3,3,3,3,3,3,3,1,NA,1,1,1,1,1,1,1,1,1
568.8667741935484,552.4267419354838,31,1,4,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,7,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2,2,3,3,1,3,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,2,1,1,1,1,2,3,1,1,3,1,1,2,2,4,4,4,1,4,4,4,4,1,3,3,4,4,3,3,3,3,3,3,2,3,2,2,2,2,1,2,1,1,2,1,1,2
543.8270666666667,512.1439333333334,30,1,4,2,2,2,1,NA,1,4,4,4,4,4,1,8,3,2,2,2,2,2,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,2,1,3,1,2,2,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1,2,3,3,1,3,2,2,4,3,1,1,3,4,4,1,4,4,5,1,3,3,2,3,3,2,3,3,2,2,1,2,1,1,1,1,1,1,1,1
518.6085135135135,516.4430540540541,37,1,6,6,1,5,NA,NA,NA,NA,NA,NA,3,3,3,10,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,4,3,2,2,2,3,1,1,2,1,2,2,4,4,1,4,2,3,4,2,4,3,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,4,3,3,3,3,3,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
521.177,486.7366666666667,19,1,4,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,5,3,2,4,2,2,2,3,4,4,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,1,2,1,3,3,2,3,3,2,3,4,3,3,4,3,3,3,3,3,2,2,2,2,2,1,2,1,2,2,2,2,3,1,1,3,4,1,1,3,3,2,1,4,4,1,4,4,3,2,3,3,3,4,2,3,2,3,2,2,2,3,2,1,1,1,1,1,1,1,2,1,1,1
541.1608571428571,473.25728571428573,7,1,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,3,1,1,1,1,1,1,3,3,3,3,4,3,3,3,3,2,4,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,2,1,1,1,2,1,2,1,1,1,1,1,1,1,3,2,3,2,1,3,4,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
