medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p08_12,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p12_01,p12_02,p12_03,p12_04,p12_05,p12_06,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p13_07,p13_08,p13_09,p13_10,p13_11,p13_12,p13_13,p13_14,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p14_11,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p19_07,p19_08,p19_09,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p22_01,p22_02,p22_03,p22_04,p22_05
552.9314782608695,512.0518636363637,23,2,5,2,1,2,1,1,1,5,5,2,2,2,2,2,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,3,4,3,3,3,4,3,4,4,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,3,3,4,4,3,3,3,4,3,1,3,4,1,3,4,4,5,2,1,1,2,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,1,4,3,2,1,4,1
543.7730847457627,535.7048852459017,61,2,NA,NA,NA,2,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,3,NA,2,2,3,3,3,1,1,1,1,1,3,3,1,1,1,1,1,1,4,7,6,7,3,4,4,4,4,5,4,5,4,4,NA,2,2,2,2,2,2,NA,NA,NA,NA,3,3,3,4,3,3,3,3,2,3,3,4,3,3,3,5,3,3,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,4,1,1,1,1,2,2,2,2,2,4,1
511.94059649122806,483.4320322580645,62,2,1,2,2,2,2,1,2,4,NA,2,2,2,NA,NA,2,2,1,1,2,2,2,1,3,2,2,2,2,1,2,2,3,1,2,NA,2,4,3,1,1,3,4,3,3,3,3,1,2,2,1,1,1,4,4,5,6,4,3,4,4,5,NA,3,3,3,4,1,2,2,2,2,2,2,2,2,1,1,3,2,3,4,3,3,4,4,3,1,3,3,2,3,4,5,4,3,3,2,1,4,5,4,5,4,4,4,4,5,1,1,1,1,1,1,1,2,1,3,4,3,4,3,3,4,2,3,3,2,2,1,2,1,1,2,2,1,3,1
528.0408205128205,508.8623846153846,39,1,1,2,2,2,2,1,NA,5,2,2,2,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,3,2,1,3,1,4,2,1,2,4,4,2,2,3,3,1,1,1,1,2,2,5,3,4,6,5,2,3,3,4,4,4,2,2,2,2,2,1,2,2,2,2,1,2,1,1,3,3,3,3,3,3,3,3,3,1,2,2,1,2,2,4,3,2,1,1,2,4,3,3,3,3,1,3,3,3,1,3,1,1,1,3,1,3,1,3,3,3,2,2,2,3,2,3,4,2,2,2,2,2,3,2,2,2,3,2
625.7561481481481,617.72,55,2,1,NA,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,4,5,3,3,3,3,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,4,2,4,4,4,4,4,4,4,3,5,5,5,5,5,5,5,3,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,2,3,2,1,1,3,1
507.22880701754383,500.0717419354839,62,1,1,NA,NA,NA,2,NA,2,5,2,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,1,2,2,5,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,3,4,2,3,2,2,3,3,7,5,5,7,4,4,4,2,3,3,4,4,4,5,1,1,1,2,1,2,2,1,1,1,1,4,1,3,4,4,4,4,3,4,1,1,1,1,2,2,3,4,2,1,1,1,4,1,1,2,4,1,2,4,3,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,2,2,3,2,1,1,1,1,2,3,3,2,2,3,2
598.7672727272727,553.182,67,1,1,NA,NA,2,NA,NA,2,6,5,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,3,3,3,2,3,2,3,1,1,1,1,2,1,2,2,2,2,2,1,1,1,3,3,3,4,2,3,3,3,2,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,2,2,3,2,1,1,3,1
549.297625,536.7112631578948,58,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,NA,1,1,NA,2,2,2,1,1,3,3,2,2,3,2,2,2,2,1,2,2,7,3,3,2,3,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,3,2,3,2,3,3,3,3,2,2,3,3,2,2,2,3,2,2,2,1,2,4,4,4,4,4,4,4,4,4,1,1,4,3,1,1,1,3,4,3,3,3,3,3,3,3,3,3,2,1,2,2,1,1,2,3,2,1,2,1
500.95392156862744,507.74221153846156,52,2,1,2,2,2,2,NA,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,5,1,1,5,3,4,2,NA,2,4,2,1,3,2,2,2,3,2,1,2,3,6,6,7,6,6,3,4,2,3,3,2,3,2,3,1,1,2,2,1,2,2,1,1,1,1,3,2,3,3,3,3,3,3,2,1,2,5,3,3,3,4,4,5,3,1,2,4,4,4,4,4,1,4,2,4,1,1,4,1,1,1,1,1,3,3,3,3,3,2,3,3,3,2,3,1,1,1,1,2,3,3,2,2,3,2
532.0403636363636,500.00350000000003,22,1,1,2,2,1,2,1,2,5,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,2,2,3,2,2,2,1,1,2,1,1,2,4,3,1,1,3,4,2,2,2,2,3,2,2,2,2,2,7,3,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,3,2,3,3,3,3,3,3,3,1,2,2,2,2,3,3,3,3,3,1,3,4,4,3,4,5,3,5,3,4,1,1,1,1,1,4,1,1,1,3,3,3,2,2,2,2,2,2,4,2,2,1,1,1,1,2,2,1,4,1
539.633705882353,512.896294117647,17,2,3,NA,NA,2,NA,NA,2,2,2,2,2,2,2,NA,1,2,2,1,2,3,2,1,2,1,2,2,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,3,2,3,3,2,3,3,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,3,2,3,3,3,3,3,3,3,2,3,3,4,4,4,4,3,2,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,3,2,2,3,2
549.825358490566,561.7602884615385,54,2,1,NA,NA,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,4,2,1,1,2,2,2,3,2,4,2,4,4,4,4,2,2,2,2,3,3,5,2,6,7,7,4,5,1,2,2,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,3,2,3,4,4,3,4,3,3,1,4,4,2,2,3,4,3,4,2,2,5,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,3,3,3,3,2,4,3,4,3,3,1,1,1,1,1,2,2,1,1,4,1
537.9776153846154,503.16042857142855,66,1,2,NA,NA,1,NA,NA,NA,3,3,NA,NA,NA,NA,1,1,NA,2,2,2,4,2,4,2,2,2,2,2,1,2,1,1,2,1,1,4,4,4,4,3,4,3,4,4,4,4,1,3,1,2,3,3,7,7,7,7,6,5,5,3,2,4,1,1,1,3,1,2,2,2,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,NA,5,5,2,3,5,5,5,4,1,1,1,4,4,4,4,4,4,4,4,4,1,1,4,1,5,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,2,3,2
511.7536666666667,489.08255555555553,9,1,1,2,2,1,1,1,2,6,1,1,2,2,2,2,2,3,2,1,2,4,1,3,1,1,1,2,4,NA,2,1,1,1,1,1,1,4,4,1,1,4,4,1,2,4,4,1,2,2,1,2,1,4,2,2,3,1,2,2,1,2,4,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,3,3,3,4,3,3,3,2,3,1,2,2,2,2,2,2,3,4,1,1,1,3,1,1,1,3,1,3,1,2,1,1,1,1,1,4,3,2,2,3,3,2,2,2,3,2,2,1,3,2,2,2,1,3,4,2,1,1,4,1
517.7142,506.5964,5,2,1,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,NA,1,1,2,1,2,3,2,2,2,2,2,2,2,3,1,1,3,1,1,3,2,4,3,1,3,4,4,4,3,4,4,3,3,2,1,3,3,4,3,3,4,1,2,3,2,3,3,3,2,2,3,1,2,2,2,1,2,2,2,2,1,1,3,4,2,4,3,3,3,3,2,1,2,2,4,4,5,5,3,3,3,2,2,4,3,4,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,4,2,3,2,2,2,2,3,2,4,1,1,1,1,1,3,4,1,1,4,1
549.5859032258064,535.9955,62,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,3,2,1,3,1,1,2,1,1,1,1,1,2,4,4,2,3,2,1,3,1,7,2,4,3,2,4,3,2,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,3,2,2,4,3,5,5,5,2,1,4,4,4,4,4,4,4,4,3,4,1,1,1,1,1,4,1,1,1,3,3,2,2,3,2,3,2,1,1,1,1,1,3,2,4,4,1,1,2,1
534.3436222222222,499.8792666666667,45,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,3,2,2,2,3,1,1,1,3,1,3,1,1,2,1,1,2,3,3,3,1,1,2,2,2,3,2,2,2,2,2,3,3,3,7,7,7,6,5,5,5,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,2,1,1,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,2,3,2,1,1,2,4,4,4,4,4,4,4,3,3,3,2,2,2,4,2,2,2,3,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2
498.829,490.0211,20,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,3,1,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,3,3,4,3,2,3,4,3,2,3,3,1,1,1,2,1,2,2,2,1,1,1,3,3,3,3,3,4,4,3,3,2,2,2,2,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,2,2,2,3,3,2,2,2
509.06268,491.72236,25,1,1,NA,NA,2,2,2,2,3,1,1,1,1,1,1,1,2,2,1,2,3,2,2,2,1,1,2,1,1,1,1,3,1,1,3,1,4,2,2,1,4,3,3,3,3,4,2,2,3,1,2,1,7,2,2,4,3,4,5,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1,4,4,3,4,3,4,4,3,3,2,3,3,3,3,3,4,5,4,2,3,3,4,4,4,4,4,4,4,4,4,1,4,1,1,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,1,1,3,2
546.4405652173913,504.7918695652174,23,1,1,2,2,2,2,1,2,3,2,2,2,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,2,4,1,2,4,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,4,5,3,5,4,4,4,2,2,3,1,3,2,3,1,2,2,2,1,2,1,1,1,1,1,3,4,2,3,3,3,3,3,3,1,3,2,3,4,4,4,4,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,2,2,2,2,4,1,2,1,1,2,2,3,1,1,3,1
581.5672222222222,525.2875263157895,20,1,1,2,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,5,1,1,5,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,7,3,3,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2,1,4,2,3,3,4,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,1,3,3,3,3,2,2,3,2,3,3,2,2,1,1,2,2,3,2,2,3,2
501.58724137931034,492.62073333333336,30,1,2,2,2,2,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,3,2,3,2,2,2,2,2,3,3,2,2,2,2,1,2,2,2,7,4,6,7,6,4,4,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,2,2,1,2,1,4,3,4,3,4,1,4,4,3,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,2,3,3
478.593,481.5380294117647,35,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,NA,2,2,2,4,2,2,2,1,1,1,1,2,1,1,2,3,2,4,3,1,3,2,4,3,2,2,2,4,1,2,2,3,5,2,5,5,4,4,4,3,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,1,2,1,3,3,3,3,3,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,2
516.8818727272727,494.98994444444446,55,1,1,NA,NA,NA,2,NA,2,4,2,2,NA,NA,NA,NA,1,2,2,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,3,1,4,4,4,4,1,3,1,2,2,2,7,6,1,5,4,4,2,2,2,2,2,3,2,1,1,2,2,2,2,2,1,1,1,2,1,3,3,3,4,4,4,3,3,4,1,1,3,4,2,2,2,3,1,1,3,1,3,4,1,3,4,3,4,3,3,1,1,1,1,1,1,1,1,1,3,3,2,3,2,NA,2,2,2,3,3,3,2,2,2,3,3,4,3,4,2
596.0844375,591.86890625,32,2,1,2,2,1,1,1,2,3,3,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,3,1,3,3,1,3,2,4,4,1,1,4,4,4,4,4,4,2,2,2,1,1,2,6,4,5,4,4,5,4,3,4,4,4,4,3,4,2,2,2,2,1,2,1,1,1,2,2,2,3,3,3,3,3,3,3,1,1,2,4,4,4,4,5,5,4,4,4,1,4,5,4,4,4,1,4,4,4,4,1,1,1,1,1,1,2,1,3,3,3,2,2,3,3,3,2,4,1,1,1,4,1,4,4,1,1,4,1
498.7676666666667,481.5721276595745,49,1,1,2,2,2,1,1,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,1,1,2,5,4,6,5,5,5,5,4,4,4,3,3,3,4,1,1,2,2,2,2,2,1,1,1,1,3,2,3,3,3,3,3,3,3,1,3,3,3,3,4,4,2,2,1,1,2,4,4,4,4,3,3,4,4,4,1,1,1,1,1,3,3,1,1,3,2,3,3,3,2,3,2,3,3,2,2,2,2,2,3,3,2,2,3,2
486.8019318181818,461.9591627906977,45,1,1,2,2,2,2,1,2,6,6,2,1,1,1,2,1,1,1,1,2,3,1,2,1,1,1,1,1,3,1,1,2,1,1,2,4,3,4,2,1,4,4,4,3,4,4,1,3,2,1,3,3,7,4,3,7,6,4,5,2,7,4,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,3,4,3,4,4,3,4,4,3,1,2,3,3,3,4,5,4,3,2,1,1,2,3,3,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,3,2,3,1,1,2,1,2,3,2,1,1,1,2,2,3,2,1,2,3,2
550.9488333333334,525.0783157894737,58,2,2,2,2,2,2,NA,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,3,2,2,3,1,1,2,1,1,2,1,1,1,3,4,1,2,2,1,2,2,4,4,5,NA,4,4,5,3,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,2,2,3,3,3,3,3,1,3,2,3,2,2,3,4,2,2,2,4,1,3,4,3,4,4,4,3,3,3,1,1,1,1,1,2,1,1,4,3,2,2,1,2,2,2,2,2,3,1,1,2,1,1,4,2,2,1,4,1
550.8068235294118,510.63513333333333,17,2,1,NA,NA,2,NA,NA,2,6,2,2,NA,NA,NA,NA,2,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,4,NA,1,4,1,3,1,1,NA,1,1,1,1,1,1,2,1,1,1,2,1,4,1,5,4,7,5,4,3,6,4,1,1,1,4,1,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,4,4,4,3,3,2,4,4,4,5,4,4,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,1,1,1,2,3,3,1,1,3,1
575.1295,536.4921111111112,10,1,1,2,2,NA,NA,NA,2,6,6,NA,NA,NA,NA,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,3,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,3,3,3,3,4,4,3,4,1,2,2,2,1,2,2,1,1,1,1,3,4,3,3,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,3,2,3,3,2,2,4,3
532.2723809523809,501.102875,64,1,1,NA,NA,2,NA,NA,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,3,2,2,3,1,2,3,1,1,3,1,2,2,3,2,1,2,2,1,2,2,4,2,4,3,4,4,4,4,3,3,2,NA,2,3,1,1,1,2,2,2,2,1,1,1,1,3,2,3,3,3,3,2,3,2,3,4,4,3,3,4,4,4,4,3,2,1,4,4,NA,NA,4,4,4,4,4,1,4,1,1,1,4,1,1,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
583.18025,574.9331147540984,61,2,1,NA,NA,NA,2,NA,2,4,3,NA,NA,NA,NA,2,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,4,5,NA,4,4,1,1,2,2,1,4,3,3,4,1,1,1,2,1,1,1,1,6,7,7,7,7,7,7,6,5,5,5,5,4,6,1,1,2,2,2,2,2,1,1,1,1,3,3,4,4,4,3,3,3,3,2,4,5,4,4,4,5,4,4,3,1,2,5,5,5,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,3,2,3,3,3,3,4,2,2,2,1,2,NA,2,2,2,2,2
545.3840714285715,499.90625,61,2,1,2,1,2,2,1,2,3,1,1,1,1,1,1,2,2,1,2,3,2,1,2,2,1,2,2,1,1,3,1,2,NA,1,3,1,2,3,1,1,4,3,2,2,4,3,1,1,2,2,2,1,4,5,4,5,3,4,4,4,4,4,3,2,2,3,1,2,2,2,2,2,2,2,2,1,1,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2
614.1680714285715,617.3197321428571,56,1,1,NA,NA,2,NA,NA,2,3,1,2,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,NA,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,3,3,3,4,2,4,2,3,3,2,2,3,3,2,2,2,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,NA,NA
600.319081632653,560.3585490196078,51,2,1,2,1,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,7,7,7,7,7,5,7,7,5,5,4,7,1,2,2,2,2,2,2,2,2,1,1,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,3,4,1,1,4,1
559.6419545454545,544.2736666666667,48,1,1,2,2,2,2,1,2,3,3,2,2,2,2,2,2,1,1,1,1,3,1,2,1,1,1,2,2,1,3,3,NA,3,3,NA,1,3,2,1,1,1,1,2,4,1,1,1,1,1,1,1,1,5,3,4,4,3,3,3,2,2,2,2,2,1,3,1,2,2,2,1,2,2,1,1,1,1,4,3,4,4,4,4,4,4,3,1,3,5,5,5,5,5,3,4,5,1,1,4,1,4,5,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,3,3,4,3,3,3,3,3,4,1,1,1,1,1,4,4,1,1,4,1
542.6910185185185,537.9001509433963,54,2,1,2,2,2,2,1,2,6,1,1,2,2,2,2,2,3,1,1,2,2,1,3,3,2,2,4,2,5,NA,3,4,NA,3,NA,1,4,3,1,1,4,4,2,4,4,4,1,3,3,2,2,3,2,2,3,2,3,2,3,1,2,2,2,3,2,3,1,2,2,2,2,2,2,1,1,1,1,3,3,3,4,3,3,3,3,3,3,4,5,4,3,4,5,5,4,5,4,2,3,3,3,4,3,3,3,3,3,1,4,1,1,4,4,3,4,2,3,3,2,2,2,2,2,2,2,3,1,1,2,2,2,3,NA,2,1,3,1
542.82025,429.2613333333333,10,1,1,NA,NA,NA,NA,NA,2,6,5,NA,NA,NA,NA,2,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,3,5,3,3,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,7,2,7,7,5,5,2,4,2,3,1,1,5,1,2,2,2,2,2,2,1,1,1,1,4,3,3,4,4,4,4,4,3,2,3,3,3,2,2,5,4,2,2,1,1,4,1,4,4,4,1,4,5,4,1,1,1,1,1,1,1,1,1,2,4,3,3,3,3,3,3,3,4,1,1,1,1,1,3,4,1,2,4,1
607.2096981132075,592.8676122448979,53,2,4,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,4,2,1,4,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,6,5,4,7,4,6,3,6,5,7,4,1,1,6,1,2,2,2,2,2,1,2,1,1,1,4,4,3,3,3,3,3,3,2,2,3,2,2,3,5,4,5,2,1,1,3,3,4,3,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,3,1,4,1,2,2,2,2,3,4,2,1,3,2
590.9701666666666,557.4033684210526,19,1,1,NA,2,NA,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,6,7,5,5,4,4,6,7,3,2,1,6,1,2,2,2,2,2,2,1,2,1,1,4,3,4,4,4,4,4,4,4,1,3,3,4,4,4,5,2,2,1,1,1,5,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,4,1,1,1,1,1,4,1,1,1,4,1
583.912875,570.1918703703703,57,2,5,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,4,4,3,3,3,4,4,3,7,1,2,1,3,1,2,1,2,2,2,2,2,1,1,1,2,2,2,3,3,2,2,2,2,1,3,3,3,2,2,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,1,3,1,1,1,1,1,3,2,1,1,3,1
559.7057714285714,548.7214,35,2,1,2,2,1,2,1,2,5,5,2,2,2,2,2,1,1,1,1,1,3,1,2,1,2,2,1,1,1,4,4,4,NA,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,5,7,5,4,6,2,2,3,4,3,1,7,1,2,2,2,2,2,2,2,1,1,1,3,4,4,4,4,4,4,4,4,2,4,5,5,4,5,4,4,4,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,1
546.1253684210526,529.088575,40,2,4,2,1,2,2,1,2,3,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,3,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,4,5,3,3,3,2,3,3,1,3,1,2,1,2,2,2,1,2,2,1,1,1,1,3,4,4,4,4,3,3,3,3,2,5,3,2,3,4,5,4,4,2,1,2,4,1,4,4,1,1,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,1,1,4,4,1,3,3,1,1,3,1
527.1659692307693,509.1740307692308,65,2,1,NA,NA,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,3,1,1,4,4,3,3,4,3,1,1,1,1,1,1,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,2,2,2,1,2,2,1,1,1,1,3,3,2,4,3,3,3,4,2,2,4,5,4,4,4,5,5,4,4,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,1,1,3,3,3,3,3,3,3,3,2,4,1,1,1,1,1,4,2,1,1,3,1
504.53793103448277,483.1732666666667,31,1,1,NA,NA,NA,2,NA,2,2,1,1,NA,NA,NA,NA,1,2,2,2,2,2,1,2,2,1,1,3,2,1,3,3,2,3,3,2,3,3,3,2,2,4,4,2,2,4,3,2,3,2,2,3,2,7,6,4,5,7,3,4,2,3,3,3,5,3,4,1,2,2,2,2,2,2,1,1,1,1,3,3,3,4,4,4,4,3,3,1,3,3,3,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,1,3,1
